marriage_id,spouse1_id,spouse2_id,start_date,end_date,status
21033,22697,23235,1901-01-01,1952-06-01,deceased
21034,23265,23612,1906-01-01,1970-06-01,deceased
21035,23234,23613,1903-01-01,1926-06-01,deceased
21036,22982,23614,1905-01-01,1960-06-01,deceased
21037,23216,23615,1901-01-01,1964-06-01,deceased
21038,22878,23616,1902-01-01,1944-06-01,deceased
21039,22816,23617,1902-01-01,1952-06-01,deceased
21040,22951,23618,1906-01-01,1928-06-01,deceased
21041,22735,23619,1902-01-01,1937-06-01,deceased
21042,22868,23620,1905-01-01,1935-06-01,deceased
21043,23154,23621,1905-01-01,1961-06-01,deceased
21044,22993,23622,1906-01-01,1933-06-01,deceased
21045,23194,23623,1903-01-01,1948-06-01,deceased
21046,23214,23167,1906-01-01,1953-06-01,deceased
21047,22803,23624,1905-01-01,1953-06-01,deceased
21048,22900,23625,1906-01-01,1930-06-01,deceased
21049,22841,23626,1901-01-01,1919-06-01,deceased
21050,22710,23627,1902-01-01,1945-06-01,deceased
21051,23251,23628,1906-01-01,1929-06-01,deceased
21052,22668,23630,1902-01-01,1934-06-01,deceased
21053,23232,23631,1904-01-01,1947-06-01,deceased
21054,23218,22695,1904-01-01,1949-06-01,deceased
21055,23009,23632,1903-01-01,1930-06-01,deceased
21056,23068,23633,1907-01-01,1939-06-01,deceased
21057,22663,23634,1903-01-01,1923-06-01,deceased
21058,22881,23635,1905-01-01,1940-06-01,deceased
21059,22892,23636,1901-01-01,1927-06-01,deceased
21060,22707,23638,1901-01-01,1934-06-01,deceased
21061,23296,23639,1901-01-01,1942-06-01,deceased
21062,22807,23640,1907-01-01,1944-06-01,deceased
21063,22960,23641,1903-01-01,1938-06-01,deceased
21064,23274,23642,1907-01-01,1951-06-01,deceased
21065,23074,23643,1904-01-01,1934-06-01,deceased
21066,22950,23644,1904-01-01,1939-06-01,deceased
21067,23193,23645,1902-01-01,1924-06-01,deceased
21068,23383,23646,1907-01-01,1945-06-01,deceased
21069,23317,23647,1902-01-01,1925-06-01,deceased
21070,23368,22914,1905-01-01,1942-06-01,deceased
21071,22660,23648,1901-01-01,1943-06-01,deceased
21072,22838,23649,1903-01-01,1938-06-01,deceased
21073,22718,23650,1907-01-01,1926-06-01,deceased
21074,23064,23651,1904-01-01,1968-06-01,deceased
21075,22777,23652,1904-01-01,1931-06-01,deceased
21076,22808,23653,1902-01-01,1959-06-01,deceased
21077,23303,23654,1902-01-01,1928-06-01,deceased
21078,22845,23655,1902-01-01,1924-06-01,deceased
21079,23089,23656,1904-01-01,1927-06-01,deceased
21080,23082,23657,1901-01-01,1933-06-01,deceased
21081,22995,23658,1907-01-01,1936-06-01,deceased
21082,22919,23659,1904-01-01,1951-06-01,deceased
21083,22811,23080,1905-01-01,1951-06-01,deceased
21084,22920,23660,1901-01-01,1949-06-01,deceased
21085,23168,23661,1904-01-01,1952-06-01,deceased
21086,23203,23662,1906-01-01,1951-06-01,deceased
21087,23097,23663,1905-01-01,1957-06-01,deceased
21088,23331,23664,1907-01-01,1936-06-01,deceased
21089,23325,23665,1903-01-01,1954-06-01,deceased
21090,23053,23666,1902-01-01,1951-06-01,deceased
21091,22694,23667,1903-01-01,1934-06-01,deceased
21092,22675,23668,1904-01-01,1932-06-01,deceased
21093,23069,23670,1903-01-01,1969-06-01,deceased
21094,23163,23671,1901-01-01,1936-06-01,deceased
21095,22785,22684,1902-01-01,1946-06-01,deceased
21096,23049,23083,1901-01-01,1946-06-01,deceased
21097,23166,23672,1904-01-01,1951-06-01,deceased
21098,22918,23674,1903-01-01,1921-06-01,deceased
21099,23084,23675,1903-01-01,1924-06-01,deceased
21100,22876,22741,1901-01-01,1924-06-01,deceased
21101,22666,23676,1906-01-01,1940-06-01,deceased
21102,23255,23677,1904-01-01,1933-06-01,deceased
21103,22863,23678,1903-01-01,1935-06-01,deceased
21104,22937,23679,1905-01-01,1938-06-01,deceased
21105,23361,23680,1901-01-01,1957-06-01,deceased
21106,22941,23681,1902-01-01,1922-06-01,deceased
21107,22877,23682,1907-01-01,1935-06-01,deceased
21108,22651,23683,1903-01-01,1935-06-01,deceased
21109,22852,23686,1901-01-01,1930-06-01,deceased
21110,23055,23687,1902-01-01,1917-06-01,deceased
21111,22696,23688,1901-01-01,1933-06-01,deceased
21112,23045,23689,1905-01-01,1931-06-01,deceased
21113,22789,22856,1903-01-01,1944-06-01,deceased
21114,22966,23690,1906-01-01,1938-06-01,deceased
21115,22806,23691,1902-01-01,1920-06-01,deceased
21116,23293,23692,1906-01-01,1930-06-01,deceased
21117,23295,23693,1907-01-01,1923-06-01,deceased
21118,23271,23695,1904-01-01,1951-06-01,deceased
21119,22705,23696,1906-01-01,1957-06-01,deceased
21120,23278,23697,1903-01-01,1922-06-01,deceased
21121,23309,23698,1904-01-01,1949-06-01,deceased
21122,22687,23700,1903-01-01,1926-06-01,deceased
21123,23304,23701,1903-01-01,1949-06-01,deceased
21124,23107,23702,1907-01-01,1933-06-01,deceased
21125,22861,23703,1903-01-01,1938-06-01,deceased
21126,22728,23704,1906-01-01,1924-06-01,deceased
21127,23032,23706,1907-01-01,1932-06-01,deceased
21128,23319,23709,1904-01-01,1939-06-01,deceased
21129,22714,23710,1907-01-01,1946-06-01,deceased
21130,23116,23711,1902-01-01,1940-06-01,deceased
21131,22657,23712,1906-01-01,1964-06-01,deceased
21132,23095,22827,1902-01-01,1946-06-01,deceased
21133,24505,24667,1922-01-01,1969-06-01,deceased
21134,23875,24668,1919-01-01,1982-06-01,deceased
21135,24551,24669,1922-01-01,1989-06-01,deceased
21136,23822,24671,1921-01-01,1969-06-01,deceased
21137,23976,24672,1924-01-01,1952-06-01,deceased
21138,23953,24673,1925-01-01,1947-06-01,deceased
21139,23897,24406,1921-01-01,1951-06-01,deceased
21140,24134,24674,1923-01-01,1963-06-01,deceased
21141,23839,24675,1920-01-01,1945-06-01,deceased
21142,23807,24676,1921-01-01,1955-06-01,deceased
21143,23846,24677,1925-01-01,1962-06-01,deceased
21144,24231,24678,1922-01-01,1947-06-01,deceased
21145,24011,24679,1919-01-01,1944-06-01,deceased
21146,24260,24383,1923-01-01,1968-06-01,deceased
21147,24204,24457,1925-01-01,1982-06-01,deceased
21148,24380,24681,1923-01-01,1985-06-01,deceased
21149,24354,24682,1919-01-01,1954-06-01,deceased
21150,24141,24684,1921-01-01,1977-06-01,deceased
21151,24285,24685,1922-01-01,1966-06-01,deceased
21152,24202,24686,1925-01-01,1947-06-01,deceased
21153,23945,24687,1924-01-01,1945-06-01,deceased
21154,24336,24688,1925-01-01,1944-06-01,deceased
21155,23972,24689,1925-01-01,1964-06-01,deceased
21156,23964,24690,1924-01-01,1975-06-01,deceased
21157,24155,24691,1925-01-01,1956-06-01,deceased
21158,24113,24692,1923-01-01,1946-06-01,deceased
21159,24213,24693,1923-01-01,1971-06-01,deceased
21160,23961,24694,1921-01-01,1945-06-01,deceased
21161,23857,24695,1923-01-01,1953-06-01,deceased
21162,23868,24696,1923-01-01,1963-06-01,deceased
21163,24324,24697,1924-01-01,1942-06-01,deceased
21164,24277,24698,1924-01-01,1966-06-01,deceased
21165,23981,24699,1925-01-01,1967-06-01,deceased
21166,24315,24700,1924-01-01,1964-06-01,deceased
21167,23774,24701,1924-01-01,1940-06-01,deceased
21168,24072,24702,1923-01-01,1950-06-01,deceased
21169,24423,24703,1925-01-01,1949-06-01,deceased
21170,24544,24704,1919-01-01,1945-06-01,deceased
21171,24467,24705,1921-01-01,1940-06-01,deceased
21172,23794,24706,1924-01-01,1946-06-01,deceased
21173,24278,24707,1920-01-01,1968-06-01,deceased
21174,24132,24708,1920-01-01,1946-06-01,deceased
21175,23782,24709,1922-01-01,1971-06-01,deceased
21176,23858,24710,1922-01-01,1959-06-01,deceased
21177,24377,24711,1923-01-01,1952-06-01,deceased
21178,24497,24712,1921-01-01,1945-06-01,deceased
21179,24508,24713,1925-01-01,1965-06-01,deceased
21180,23768,24714,1920-01-01,1960-06-01,deceased
21181,23815,24715,1920-01-01,1955-06-01,deceased
21182,23991,24716,1925-01-01,1946-06-01,deceased
21183,24451,24718,1921-01-01,1959-06-01,deceased
21184,24632,24719,1922-01-01,1950-06-01,deceased
21185,24098,24720,1921-01-01,1953-06-01,deceased
21186,24360,24721,1925-01-01,1944-06-01,deceased
21187,23924,24722,1920-01-01,1939-06-01,deceased
21188,24045,24723,1923-01-01,1955-06-01,deceased
21189,24289,24724,1919-01-01,1947-06-01,deceased
21190,24604,24725,1919-01-01,1944-06-01,deceased
21191,24296,24726,1923-01-01,1952-06-01,deceased
21192,24400,24728,1919-01-01,1942-06-01,deceased
21193,23915,24730,1924-01-01,1942-06-01,deceased
21194,24269,24731,1921-01-01,1947-06-01,deceased
21195,24388,24733,1922-01-01,1956-06-01,deceased
21196,24250,24734,1922-01-01,1949-06-01,deceased
21197,23887,24735,1920-01-01,1937-06-01,deceased
21198,24437,24736,1925-01-01,1972-06-01,deceased
21199,24414,24737,1921-01-01,1983-06-01,deceased
21200,24242,24286,1921-01-01,1960-06-01,deceased
21201,24626,24740,1924-01-01,1950-06-01,deceased
21202,23922,24742,1920-01-01,1947-06-01,deceased
21203,23814,24743,1925-01-01,1975-06-01,deceased
21204,23927,24744,1921-01-01,1946-06-01,deceased
21205,24322,24745,1920-01-01,1939-06-01,deceased
21206,24016,24746,1919-01-01,1979-06-01,deceased
21207,24548,24747,1924-01-01,1947-06-01,deceased
21208,23790,24748,1923-01-01,1973-06-01,deceased
21209,23771,24749,1924-01-01,1957-06-01,deceased
21210,24663,24750,1925-01-01,1955-06-01,deceased
21211,24161,24751,1924-01-01,1941-06-01,deceased
21212,23870,24117,1919-01-01,1967-06-01,deceased
21213,24239,24752,1925-01-01,1957-06-01,deceased
21214,24148,24753,1920-01-01,1962-06-01,deceased
21215,24481,24754,1924-01-01,1982-06-01,deceased
21216,24407,24755,1923-01-01,1952-06-01,deceased
21217,23932,24756,1923-01-01,1974-06-01,deceased
21218,24061,24447,1920-01-01,1943-06-01,deceased
21219,24630,24757,1922-01-01,1953-06-01,deceased
21220,24468,24758,1920-01-01,1962-06-01,deceased
21221,24501,24759,1923-01-01,1959-06-01,deceased
21222,23936,24760,1919-01-01,1976-06-01,deceased
21223,24461,24761,1921-01-01,1955-06-01,deceased
21224,23861,24762,1920-01-01,1948-06-01,deceased
21225,23754,24763,1921-01-01,1983-06-01,deceased
21226,23819,24764,1924-01-01,1942-06-01,deceased
21227,24320,24571,1923-01-01,1980-06-01,deceased
21228,24157,24765,1925-01-01,1975-06-01,deceased
21229,24393,24767,1919-01-01,1971-06-01,deceased
21230,24083,24768,1919-01-01,1953-06-01,deceased
21231,23918,24769,1925-01-01,1960-06-01,deceased
21232,24374,24771,1919-01-01,1975-06-01,deceased
21233,24483,24772,1922-01-01,1969-06-01,deceased
21234,23907,24773,1921-01-01,1939-06-01,deceased
21235,23879,24774,1921-01-01,1976-06-01,deceased
21236,24649,24775,1925-01-01,1944-06-01,deceased
21237,24639,24776,1920-01-01,1939-06-01,deceased
21238,24248,24777,1921-01-01,1962-06-01,deceased
21239,24637,24778,1919-01-01,1942-06-01,deceased
21240,24091,24779,1920-01-01,1961-06-01,deceased
21241,24206,24780,1920-01-01,1951-06-01,deceased
21242,24530,24783,1920-01-01,1961-06-01,deceased
21243,24438,24473,1925-01-01,1946-06-01,deceased
21244,23947,24784,1925-01-01,1962-06-01,deceased
21245,23739,24785,1921-01-01,1980-06-01,deceased
21246,24143,24786,1924-01-01,1945-06-01,deceased
21247,23880,24787,1924-01-01,1973-06-01,deceased
21248,24644,24788,1925-01-01,1979-06-01,deceased
21249,24075,24789,1923-01-01,1941-06-01,deceased
21250,24394,24790,1920-01-01,1937-06-01,deceased
21251,23804,24498,1923-01-01,1964-06-01,deceased
21252,24170,24791,1923-01-01,1983-06-01,deceased
21253,24038,24792,1920-01-01,1961-06-01,deceased
21254,23775,24793,1921-01-01,1945-06-01,deceased
21255,24272,24279,1920-01-01,1953-06-01,deceased
21256,24331,23735,1921-01-01,1941-06-01,deceased
21257,24563,24794,1924-01-01,1986-06-01,deceased
21258,24454,24795,1922-01-01,1960-06-01,deceased
21259,23748,24796,1922-01-01,1940-06-01,deceased
21260,23954,24797,1921-01-01,1972-06-01,deceased
21261,23939,24798,1924-01-01,1958-06-01,deceased
21262,23993,24657,1925-01-01,1948-06-01,deceased
21263,24000,24800,1925-01-01,1984-06-01,deceased
21264,24573,24801,1923-01-01,1953-06-01,deceased
21265,24408,24802,1922-01-01,1940-06-01,deceased
21266,24479,24803,1925-01-01,1987-06-01,deceased
21267,24328,24804,1924-01-01,1953-06-01,deceased
21268,24664,24353,1921-01-01,1942-06-01,deceased
21269,23737,24805,1922-01-01,1945-06-01,deceased
21270,24054,24806,1920-01-01,1962-06-01,deceased
21271,24185,23973,1922-01-01,1975-06-01,deceased
21272,23865,24808,1923-01-01,1947-06-01,deceased
21273,24349,24809,1924-01-01,1964-06-01,deceased
21274,24539,24810,1923-01-01,1949-06-01,deceased
21275,24051,24811,1920-01-01,1959-06-01,deceased
21276,23893,24812,1924-01-01,1950-06-01,deceased
21277,24174,24813,1924-01-01,1954-06-01,deceased
21278,24215,24001,1925-01-01,1968-06-01,deceased
21279,23729,24815,1920-01-01,1959-06-01,deceased
21280,23916,24816,1919-01-01,1961-06-01,deceased
21281,23929,24817,1921-01-01,1980-06-01,deceased
21282,23817,24819,1924-01-01,1971-06-01,deceased
21283,24003,24821,1923-01-01,1961-06-01,deceased
21284,24256,24822,1924-01-01,1954-06-01,deceased
21285,24533,24823,1920-01-01,1951-06-01,deceased
21286,24553,24359,1920-01-01,1940-06-01,deceased
21287,24187,24826,1924-01-01,1958-06-01,deceased
21288,24116,24827,1919-01-01,1940-06-01,deceased
21289,24529,24828,1920-01-01,1971-06-01,deceased
21290,24014,23967,1924-01-01,1952-06-01,deceased
21291,24621,24829,1920-01-01,1958-06-01,deceased
21292,23986,24830,1924-01-01,1961-06-01,deceased
21293,24384,24831,1925-01-01,1965-06-01,deceased
21294,24073,24832,1920-01-01,1961-06-01,deceased
21295,24189,24833,1922-01-01,1964-06-01,deceased
21296,24009,24834,1920-01-01,1970-06-01,deceased
21297,24555,24835,1920-01-01,1955-06-01,deceased
21298,24660,24836,1921-01-01,1941-06-01,deceased
21299,24201,24837,1921-01-01,1946-06-01,deceased
21300,23727,24838,1922-01-01,1970-06-01,deceased
21301,24535,24839,1922-01-01,1962-06-01,deceased
21302,24219,24840,1924-01-01,1942-06-01,deceased
21303,24052,24841,1923-01-01,1968-06-01,deceased
21304,23921,24842,1919-01-01,1974-06-01,deceased
21305,23864,24843,1921-01-01,1970-06-01,deceased
21306,24450,24844,1920-01-01,1966-06-01,deceased
21307,23835,24846,1919-01-01,1940-06-01,deceased
21308,24192,24848,1922-01-01,1942-06-01,deceased
21309,24065,24849,1921-01-01,1949-06-01,deceased
21310,24327,24850,1924-01-01,1982-06-01,deceased
21311,24541,23914,1922-01-01,1945-06-01,deceased
21312,24580,24851,1925-01-01,1979-06-01,deceased
21313,23787,24852,1924-01-01,1944-06-01,deceased
21314,24537,24853,1921-01-01,1950-06-01,deceased
21315,24244,24854,1923-01-01,1958-06-01,deceased
21316,24195,24857,1925-01-01,1953-06-01,deceased
21317,24089,24858,1921-01-01,1974-06-01,deceased
21318,23873,24859,1924-01-01,1981-06-01,deceased
21319,24028,24860,1920-01-01,1963-06-01,deceased
21320,24266,24861,1923-01-01,1947-06-01,deceased
21321,23714,24862,1919-01-01,1935-06-01,deceased
21322,23856,24863,1919-01-01,1947-06-01,deceased
21323,24471,24865,1921-01-01,1945-06-01,deceased
21324,24431,24866,1921-01-01,1965-06-01,deceased
21325,24197,24867,1925-01-01,1953-06-01,deceased
21326,23946,24869,1921-01-01,1946-06-01,deceased
21327,24168,24870,1920-01-01,1962-06-01,deceased
21328,24405,24871,1919-01-01,1972-06-01,deceased
21329,23747,24872,1922-01-01,1947-06-01,deceased
21330,24662,24873,1925-01-01,1979-06-01,deceased
21331,24629,24874,1921-01-01,1981-06-01,deceased
21332,24123,24876,1924-01-01,1952-06-01,deceased
21333,24106,24877,1923-01-01,1959-06-01,deceased
21334,24241,24878,1921-01-01,1962-06-01,deceased
21335,24194,24879,1923-01-01,1945-06-01,deceased
21336,24025,24097,1919-01-01,1944-06-01,deceased
21337,24364,24881,1923-01-01,1978-06-01,deceased
21338,24307,24882,1923-01-01,1943-06-01,deceased
21339,23757,24883,1923-01-01,1956-06-01,deceased
21340,24096,24884,1922-01-01,1943-06-01,deceased
21341,24125,24885,1920-01-01,1938-06-01,deceased
21342,24020,24886,1920-01-01,1973-06-01,deceased
21343,24600,24887,1922-01-01,1952-06-01,deceased
21344,24121,24888,1923-01-01,1942-06-01,deceased
21345,24365,24889,1924-01-01,1960-06-01,deceased
21346,24330,24890,1923-01-01,1955-06-01,deceased
21347,24254,24891,1924-01-01,1979-06-01,deceased
21348,24606,24247,1921-01-01,1969-06-01,deceased
21349,24545,24893,1923-01-01,1942-06-01,deceased
21350,24318,24894,1921-01-01,1944-06-01,deceased
21351,24510,24263,1924-01-01,1957-06-01,deceased
21352,23793,24429,1923-01-01,1945-06-01,deceased
21353,24237,24895,1920-01-01,1958-06-01,deceased
21354,24281,24896,1924-01-01,1962-06-01,deceased
21355,24522,24897,1919-01-01,1945-06-01,deceased
21356,24577,24898,1925-01-01,1952-06-01,deceased
21357,23780,24899,1925-01-01,1974-06-01,deceased
21358,23827,24900,1919-01-01,1943-06-01,deceased
21359,24532,24901,1921-01-01,1961-06-01,deceased
21360,24138,24902,1919-01-01,1941-06-01,deceased
21361,24597,24903,1921-01-01,1980-06-01,deceased
21362,23742,24586,1923-01-01,1945-06-01,deceased
21363,24077,24904,1923-01-01,1971-06-01,deceased
21364,24264,24905,1923-01-01,1948-06-01,deceased
21365,23941,24906,1923-01-01,1943-06-01,deceased
21366,23722,24907,1924-01-01,1983-06-01,deceased
21367,23872,24908,1925-01-01,1987-06-01,deceased
21368,24102,24909,1924-01-01,1972-06-01,deceased
21369,23876,24910,1921-01-01,1945-06-01,deceased
21370,24572,24911,1919-01-01,1969-06-01,deceased
21371,24362,24912,1920-01-01,1959-06-01,deceased
21372,23867,24913,1920-01-01,1973-06-01,deceased
21373,23944,24914,1922-01-01,1978-06-01,deceased
21374,24313,24915,1920-01-01,1946-06-01,deceased
21375,23825,24916,1923-01-01,1950-06-01,deceased
21376,24631,24917,1921-01-01,1958-06-01,deceased
21377,24615,24918,1920-01-01,1938-06-01,deceased
21378,24370,24919,1924-01-01,1960-06-01,deceased
21379,23984,24920,1920-01-01,1943-06-01,deceased
21380,24233,24922,1923-01-01,1977-06-01,deceased
21381,24049,24923,1919-01-01,1951-06-01,deceased
21382,23844,24924,1923-01-01,1984-06-01,deceased
21383,24426,24925,1919-01-01,1943-06-01,deceased
21384,23755,24926,1921-01-01,1937-06-01,deceased
21385,23957,24928,1925-01-01,1975-06-01,deceased
21386,24403,24366,1925-01-01,1974-06-01,deceased
21387,23845,24929,1923-01-01,1953-06-01,deceased
21388,24345,24930,1924-01-01,1962-06-01,deceased
21389,24489,24931,1924-01-01,1948-06-01,deceased
21390,24652,24932,1923-01-01,1970-06-01,deceased
21391,24446,24933,1924-01-01,1984-06-01,deceased
21392,24411,24934,1923-01-01,1949-06-01,deceased
21393,23891,24935,1925-01-01,1969-06-01,deceased
21394,24653,24936,1925-01-01,1967-06-01,deceased
21395,23901,24938,1925-01-01,1954-06-01,deceased
21396,24081,24939,1920-01-01,1973-06-01,deceased
21397,24433,24940,1924-01-01,1950-06-01,deceased
21398,24115,24942,1920-01-01,1949-06-01,deceased
21399,24643,24943,1922-01-01,1960-06-01,deceased
21400,23841,24944,1924-01-01,1942-06-01,deceased
21401,23928,24946,1921-01-01,1957-06-01,deceased
21402,24557,24948,1923-01-01,1949-06-01,deceased
21403,24230,24949,1921-01-01,1942-06-01,deceased
21404,24226,24950,1919-01-01,1976-06-01,deceased
21405,24515,24951,1920-01-01,1955-06-01,deceased
21406,24381,24952,1920-01-01,1946-06-01,deceased
21407,24275,24953,1921-01-01,1947-06-01,deceased
21408,24513,24954,1922-01-01,1958-06-01,deceased
21409,24236,24956,1924-01-01,1942-06-01,deceased
21410,24108,24957,1921-01-01,1953-06-01,deceased
21411,24251,24958,1924-01-01,1961-06-01,deceased
21412,24624,24959,1925-01-01,1947-06-01,deceased
21413,24092,24961,1924-01-01,1946-06-01,deceased
21414,24509,24962,1923-01-01,1953-06-01,deceased
21415,24225,24963,1923-01-01,1964-06-01,deceased
21416,23800,24964,1919-01-01,1961-06-01,deceased
21417,23966,24965,1925-01-01,1982-06-01,deceased
21418,24465,24967,1924-01-01,1950-06-01,deceased
21419,23719,23773,1921-01-01,1983-06-01,deceased
21420,23732,23799,1920-01-01,1951-06-01,deceased
21421,23838,24969,1924-01-01,1958-06-01,deceased
21422,24665,24970,1919-01-01,1955-06-01,deceased
21423,24220,24971,1922-01-01,1943-06-01,deceased
21424,24271,24973,1924-01-01,1946-06-01,deceased
21425,23997,24974,1921-01-01,1954-06-01,deceased
21426,23977,24975,1924-01-01,1942-06-01,deceased
21427,24558,24356,1923-01-01,1946-06-01,deceased
21428,24304,24976,1919-01-01,1957-06-01,deceased
21429,24087,24977,1921-01-01,1982-06-01,deceased
21430,24634,23960,1924-01-01,1945-06-01,deceased
21431,24280,24978,1925-01-01,1984-06-01,deceased
21432,24430,24979,1920-01-01,1950-06-01,deceased
21433,24314,24980,1922-01-01,1953-06-01,deceased
21434,23975,23987,1922-01-01,1942-06-01,deceased
21435,24312,24981,1923-01-01,1940-06-01,deceased
21436,24306,24982,1924-01-01,1948-06-01,deceased
21437,24027,24983,1925-01-01,1948-06-01,deceased
21438,24448,24984,1920-01-01,1964-06-01,deceased
21439,24585,24986,1925-01-01,1947-06-01,deceased
21440,24413,24987,1921-01-01,1987-06-01,deceased
21441,23776,24988,1925-01-01,1972-06-01,deceased
21442,24137,24989,1924-01-01,1953-06-01,deceased
21443,24526,23718,1922-01-01,1962-06-01,deceased
21444,24232,24990,1919-01-01,1945-06-01,deceased
21445,24007,24992,1920-01-01,1960-06-01,deceased
21446,24301,24993,1923-01-01,1965-06-01,deceased
21447,24421,24994,1922-01-01,1958-06-01,deceased
21448,24518,24996,1925-01-01,1945-06-01,deceased
21449,23851,24999,1920-01-01,1954-06-01,deceased
21450,24270,25000,1924-01-01,1955-06-01,deceased
21451,23889,25002,1922-01-01,1952-06-01,deceased
21452,24326,25003,1923-01-01,1951-06-01,deceased
21453,23778,25004,1924-01-01,1966-06-01,deceased
21454,23812,25005,1919-01-01,1963-06-01,deceased
21455,24396,25006,1923-01-01,1973-06-01,deceased
21456,24287,25007,1925-01-01,1959-06-01,deceased
21457,24017,25008,1921-01-01,1957-06-01,deceased
21458,24440,25009,1925-01-01,1941-06-01,deceased
21459,24214,25010,1923-01-01,1977-06-01,deceased
21460,24282,25011,1919-01-01,1960-06-01,deceased
21461,23933,25012,1925-01-01,1968-06-01,deceased
21462,24086,25013,1924-01-01,1951-06-01,deceased
21463,23730,25015,1920-01-01,1958-06-01,deceased
21464,24295,25016,1920-01-01,1952-06-01,deceased
21465,24382,24620,1922-01-01,1947-06-01,deceased
21466,23808,24367,1922-01-01,1952-06-01,deceased
21467,23956,25018,1925-01-01,1949-06-01,deceased
21468,23713,25019,1921-01-01,1962-06-01,deceased
21469,24656,25021,1922-01-01,1971-06-01,deceased
21470,23958,24140,1925-01-01,1965-06-01,deceased
21471,24623,25022,1925-01-01,1949-06-01,deceased
21472,24500,25023,1924-01-01,1975-06-01,deceased
21473,24613,24159,1919-01-01,1969-06-01,deceased
21474,24434,25024,1922-01-01,1947-06-01,deceased
21475,23728,25025,1919-01-01,1967-06-01,deceased
21476,23911,25026,1925-01-01,1967-06-01,deceased
21477,23832,25027,1924-01-01,1945-06-01,deceased
21478,23850,25028,1924-01-01,1945-06-01,deceased
21479,23784,25029,1920-01-01,1959-06-01,deceased
21480,24469,25030,1922-01-01,1975-06-01,deceased
21481,24584,25032,1923-01-01,1964-06-01,deceased
21482,24339,24376,1921-01-01,1949-06-01,deceased
21483,24341,25034,1922-01-01,1951-06-01,deceased
21484,24410,25035,1919-01-01,1950-06-01,deceased
21485,24453,25036,1921-01-01,1943-06-01,deceased
21486,23885,25037,1925-01-01,1950-06-01,deceased
21487,23903,25038,1923-01-01,1956-06-01,deceased
21488,24398,25039,1920-01-01,1939-06-01,deceased
21489,24130,24531,1925-01-01,1964-06-01,deceased
21490,23765,23779,1925-01-01,1955-06-01,deceased
21491,24492,25040,1921-01-01,1954-06-01,deceased
21492,23869,25041,1919-01-01,1939-06-01,deceased
21493,23745,25043,1925-01-01,1943-06-01,deceased
21494,23802,25044,1919-01-01,1977-06-01,deceased
21495,24205,25045,1922-01-01,1954-06-01,deceased
21496,24456,25046,1921-01-01,1966-06-01,deceased
21497,23888,25047,1921-01-01,1940-06-01,deceased
21498,24458,25048,1922-01-01,1958-06-01,deceased
21499,23913,25049,1920-01-01,1959-06-01,deceased
21500,23998,25050,1925-01-01,1970-06-01,deceased
21501,23764,25051,1923-01-01,1963-06-01,deceased
21502,23750,25052,1919-01-01,1938-06-01,deceased
21503,24101,25053,1925-01-01,1962-06-01,deceased
21504,24212,23843,1923-01-01,1948-06-01,deceased
21505,23789,25054,1920-01-01,1962-06-01,deceased
21506,24570,25055,1923-01-01,1948-06-01,deceased
21507,24591,25056,1924-01-01,1993-06-01,deceased
21508,24475,25057,1919-01-01,1942-06-01,deceased
21509,24182,25058,1922-01-01,1965-06-01,deceased
21510,23951,25059,1921-01-01,1961-06-01,deceased
21511,24069,25061,1920-01-01,1976-06-01,deceased
21512,24618,25062,1920-01-01,1953-06-01,deceased
21513,24029,25063,1925-01-01,1953-06-01,deceased
21514,24658,25064,1922-01-01,1959-06-01,deceased
21515,24547,25065,1925-01-01,1946-06-01,deceased
21516,23762,25066,1923-01-01,1949-06-01,deceased
21517,23811,25067,1923-01-01,1983-06-01,deceased
21518,23978,23736,1919-01-01,1942-06-01,deceased
21519,24385,25068,1925-01-01,1967-06-01,deceased
21520,24085,25069,1925-01-01,1955-06-01,deceased
21521,24002,24463,1924-01-01,1983-06-01,deceased
21522,24490,25070,1922-01-01,1973-06-01,deceased
21523,24094,25071,1922-01-01,1957-06-01,deceased
21524,24165,25072,1925-01-01,1945-06-01,deceased
21525,24191,25073,1920-01-01,1963-06-01,deceased
21526,23950,24622,1924-01-01,1968-06-01,deceased
21527,23855,25075,1921-01-01,1938-06-01,deceased
21528,24105,25076,1919-01-01,1944-06-01,deceased
21529,24449,24503,1920-01-01,1939-06-01,deceased
21530,24507,25078,1921-01-01,1949-06-01,deceased
21531,24499,25079,1925-01-01,1966-06-01,deceased
21532,24389,25081,1925-01-01,1951-06-01,deceased
21533,23909,25082,1924-01-01,1980-06-01,deceased
21534,24063,25083,1919-01-01,1971-06-01,deceased
