parent_id,child_id,relation_type
21627,22250,father
21811,22250,mother
21534,22251,father
21812,22251,mother
21534,22252,father
21812,22252,mother
21534,22253,father
21812,22253,mother
21393,22254,father
21813,22254,mother
21393,22255,father
21813,22255,mother
21371,22256,father
21586,22256,mother
21371,22257,father
21586,22257,mother
21460,22258,father
21817,22258,mother
21460,22259,father
21817,22259,mother
21625,22260,father
21818,22260,mother
21625,22261,father
21818,22261,mother
21625,22262,father
21818,22262,mother
21380,22263,father
21819,22263,mother
21380,22264,father
21819,22264,mother
21538,22265,father
21821,22265,mother
21538,22266,father
21821,22266,mother
21538,22267,father
21821,22267,mother
21680,22268,father
21822,22268,mother
21680,22269,father
21822,22269,mother
21680,22270,father
21822,22270,mother
21680,22271,father
21822,22271,mother
21310,22272,father
21823,22272,mother
21310,22273,father
21823,22273,mother
21310,22274,father
21823,22274,mother
21308,22275,father
21824,22275,mother
21308,22276,father
21824,22276,mother
21308,22277,father
21824,22277,mother
21308,22278,father
21824,22278,mother
21550,22279,father
21826,22279,mother
21550,22280,father
21826,22280,mother
21550,22281,father
21826,22281,mother
21428,22282,father
21827,22282,mother
21428,22283,father
21827,22283,mother
21428,22284,father
21827,22284,mother
21648,22285,father
21828,22285,mother
21648,22286,father
21828,22286,mother
21648,22287,father
21828,22287,mother
21559,22288,father
21579,22288,mother
21559,22289,father
21579,22289,mother
21559,22290,father
21579,22290,mother
21341,22291,father
21829,22291,mother
21341,22292,father
21829,22292,mother
21472,22293,father
21830,22293,mother
21472,22294,father
21830,22294,mother
21472,22295,father
21830,22295,mother
21472,22296,father
21830,22296,mother
21622,22297,father
21831,22297,mother
21622,22298,father
21831,22298,mother
21622,22299,father
21831,22299,mother
21315,22300,father
21833,22300,mother
21315,22301,father
21833,22301,mother
21315,22302,father
21833,22302,mother
21461,22303,father
21834,22303,mother
21461,22304,father
21834,22304,mother
21461,22305,father
21834,22305,mother
21609,22306,father
21835,22306,mother
21609,22307,father
21835,22307,mother
21609,22308,father
21835,22308,mother
21609,22309,father
21835,22309,mother
21445,22310,father
21836,22310,mother
21445,22311,father
21836,22311,mother
21445,22312,father
21836,22312,mother
21464,22313,father
21837,22313,mother
21464,22314,father
21837,22314,mother
21464,22315,father
21837,22315,mother
21464,22316,father
21837,22316,mother
21299,22317,father
21838,22317,mother
21299,22318,father
21838,22318,mother
21476,22319,father
21839,22319,mother
21476,22320,father
21839,22320,mother
21476,22321,father
21839,22321,mother
21476,22322,father
21839,22322,mother
21294,22323,father
21840,22323,mother
21294,22324,father
21840,22324,mother
21294,22325,father
21840,22325,mother
21376,22326,father
21841,22326,mother
21376,22327,father
21841,22327,mother
21376,22328,father
21841,22328,mother
21376,22329,father
21841,22329,mother
21353,22330,father
21842,22330,mother
21353,22331,father
21842,22331,mother
21353,22332,father
21842,22332,mother
21356,22333,father
21843,22333,mother
21356,22334,father
21843,22334,mother
21356,22335,father
21843,22335,mother
21356,22336,father
21843,22336,mother
21422,22337,father
21844,22337,mother
21422,22338,father
21844,22338,mother
21422,22339,father
21844,22339,mother
21466,22340,father
21846,22340,mother
21466,22341,father
21846,22341,mother
21466,22342,father
21846,22342,mother
21466,22343,father
21846,22343,mother
21336,22344,father
21847,22344,mother
21336,22345,father
21847,22345,mother
21336,22346,father
21847,22346,mother
21459,22347,father
21848,22347,mother
21459,22348,father
21848,22348,mother
21319,22349,father
21849,22349,mother
21319,22350,father
21849,22350,mother
21319,22351,father
21849,22351,mother
21319,22352,father
21849,22352,mother
21591,22353,father
21850,22353,mother
21591,22354,father
21850,22354,mother
21591,22355,father
21850,22355,mother
21591,22356,father
21850,22356,mother
21432,22357,father
21851,22357,mother
21432,22358,father
21851,22358,mother
21432,22359,father
21851,22359,mother
21279,22360,father
21852,22360,mother
21279,22361,father
21852,22361,mother
21602,22362,father
21854,22362,mother
21602,22363,father
21854,22363,mother
21438,22364,father
21855,22364,mother
21438,22365,father
21855,22365,mother
21438,22366,father
21855,22366,mother
21565,22367,father
21856,22367,mother
21565,22368,father
21856,22368,mother
21565,22369,father
21856,22369,mother
21667,22370,father
21857,22370,mother
21667,22371,father
21857,22371,mother
21667,22372,father
21857,22372,mother
21667,22373,father
21857,22373,mother
21496,22374,father
21858,22374,mother
21496,22375,father
21858,22375,mother
21496,22376,father
21858,22376,mother
21558,22377,father
21859,22377,mother
21558,22378,father
21859,22378,mother
21558,22379,father
21859,22379,mother
21558,22380,father
21859,22380,mother
21619,22381,father
21861,22381,mother
21619,22382,father
21861,22382,mother
21619,22383,father
21861,22383,mother
21619,22384,father
21861,22384,mother
21477,22385,father
21862,22385,mother
21477,22386,father
21862,22386,mother
21477,22387,father
21862,22387,mother
21561,22388,father
21863,22388,mother
21561,22389,father
21863,22389,mother
21561,22390,father
21863,22390,mother
21657,22391,father
21864,22391,mother
21657,22392,father
21864,22392,mother
21657,22393,father
21864,22393,mother
21447,22394,father
21865,22394,mother
21447,22395,father
21865,22395,mother
21447,22396,father
21865,22396,mother
21467,22397,father
21866,22397,mother
21467,22398,father
21866,22398,mother
21676,22399,father
21867,22399,mother
21676,22400,father
21867,22400,mother
21676,22401,father
21867,22401,mother
21676,22402,father
21867,22402,mother
22001,22644,father
21872,22644,mother
22001,22645,father
21872,22645,mother
22100,22646,father
22404,22646,mother
22100,22647,father
22404,22647,mother
22100,22648,father
22404,22648,mother
22100,22649,father
22404,22649,mother
21969,22650,father
22405,22650,mother
21969,22651,father
22405,22651,mother
22167,22652,father
22406,22652,mother
22167,22653,father
22406,22653,mother
22114,22654,father
22115,22654,mother
22114,22655,father
22115,22655,mother
22114,22656,father
22115,22656,mother
21895,22657,father
22407,22657,mother
21895,22658,father
22407,22658,mother
21895,22659,father
22407,22659,mother
21895,22660,father
22407,22660,mother
22216,22661,father
22408,22661,mother
22216,22662,father
22408,22662,mother
22216,22663,father
22408,22663,mother
22216,22664,father
22408,22664,mother
22231,22665,father
22409,22665,mother
22231,22666,father
22409,22666,mother
22231,22667,father
22409,22667,mother
22231,22668,father
22409,22668,mother
22049,22669,father
22412,22669,mother
22049,22670,father
22412,22670,mother
22049,22671,father
22412,22671,mother
22049,22672,father
22412,22672,mother
22354,22673,father
22413,22673,mother
22354,22674,father
22413,22674,mother
22143,22675,father
22414,22675,mother
22143,22676,father
22414,22676,mother
22197,22677,father
22415,22677,mother
22197,22678,father
22415,22678,mother
22197,22679,father
22415,22679,mother
22213,22680,father
22416,22680,mother
22213,22681,father
22416,22681,mother
22033,22682,father
22381,22682,mother
22033,22683,father
22381,22683,mother
22033,22684,father
22381,22684,mother
22033,22685,father
22381,22685,mother
22030,22686,father
22279,22686,mother
22030,22687,father
22279,22687,mother
22360,22688,father
22418,22688,mother
22360,22689,father
22418,22689,mother
22360,22690,father
22418,22690,mother
21997,22691,father
22419,22691,mother
21997,22692,father
22419,22692,mother
21997,22693,father
22419,22693,mother
21997,22694,father
22419,22694,mother
22168,22695,father
22420,22695,mother
22168,22696,father
22420,22696,mother
22168,22697,father
22420,22697,mother
22260,22698,father
22421,22698,mother
22260,22699,father
22421,22699,mother
22260,22700,father
22421,22700,mother
22260,22701,father
22421,22701,mother
21886,22702,father
22422,22702,mother
21886,22703,father
22422,22703,mother
21886,22704,father
22422,22704,mother
21886,22705,father
22422,22705,mother
22308,22706,father
22423,22706,mother
22308,22707,father
22423,22707,mother
22308,22708,father
22423,22708,mother
22090,22709,father
22424,22709,mother
22090,22710,father
22424,22710,mother
22090,22711,father
22424,22711,mother
22241,22712,father
22068,22712,mother
22241,22713,father
22068,22713,mother
22241,22714,father
22068,22714,mother
22349,22715,father
22425,22715,mother
22349,22716,father
22425,22716,mother
22349,22717,father
22425,22717,mother
22349,22718,father
22425,22718,mother
22196,22719,father
22426,22719,mother
22196,22720,father
22426,22720,mother
22175,22721,father
22427,22721,mother
22175,22722,father
22427,22722,mother
22175,22723,father
22427,22723,mother
22175,22724,father
22427,22724,mother
21924,22725,father
22428,22725,mother
21924,22726,father
22428,22726,mother
21924,22727,father
22428,22727,mother
21924,22728,father
22428,22728,mother
22116,22729,father
22429,22729,mother
22116,22730,father
22429,22730,mother
22295,22731,father
22430,22731,mother
22295,22732,father
22430,22732,mother
22295,22733,father
22430,22733,mother
22073,22734,father
22431,22734,mother
22073,22735,father
22431,22735,mother
22073,22736,father
22431,22736,mother
22378,22737,father
22434,22737,mother
22378,22738,father
22434,22738,mother
22378,22739,father
22434,22739,mother
22378,22740,father
22434,22740,mother
22078,22741,father
22435,22741,mother
22078,22742,father
22435,22742,mother
21877,22743,father
22436,22743,mother
21877,22744,father
22436,22744,mother
21869,22745,father
22437,22745,mother
21869,22746,father
22437,22746,mother
21869,22747,father
22437,22747,mother
21888,22748,father
22438,22748,mother
21888,22749,father
22438,22749,mother
22237,22750,father
22439,22750,mother
22237,22751,father
22439,22751,mother
22237,22752,father
22439,22752,mother
22013,22753,father
22219,22753,mother
22013,22754,father
22219,22754,mother
22013,22755,father
22219,22755,mother
22330,22756,father
22440,22756,mother
22330,22757,father
22440,22757,mother
22330,22758,father
22440,22758,mother
22330,22759,father
22440,22759,mother
22120,22760,father
22441,22760,mother
22120,22761,father
22441,22761,mother
22193,22762,father
22443,22762,mother
22193,22763,father
22443,22763,mother
22193,22764,father
22443,22764,mother
21937,22765,father
22444,22765,mother
21937,22766,father
22444,22766,mother
21962,22767,father
22445,22767,mother
21962,22768,father
22445,22768,mother
21962,22769,father
22445,22769,mother
21962,22770,father
22445,22770,mother
21976,22771,father
22446,22771,mother
21976,22772,father
22446,22772,mother
21976,22773,father
22446,22773,mother
21976,22774,father
22446,22774,mother
21994,22775,father
22448,22775,mother
21994,22776,father
22448,22776,mother
21994,22777,father
22448,22777,mother
21994,22778,father
22448,22778,mother
22145,22779,father
22449,22779,mother
22145,22780,father
22449,22780,mother
21901,22781,father
22450,22781,mother
21901,22782,father
22450,22782,mother
22190,22783,father
22451,22783,mother
22190,22784,father
22451,22784,mother
22190,22785,father
22451,22785,mother
22365,22786,father
22452,22786,mother
22365,22787,father
22452,22787,mother
22365,22788,father
22452,22788,mother
22281,22789,father
22453,22789,mother
22281,22790,father
22453,22790,mother
22281,22791,father
22453,22791,mother
22281,22792,father
22453,22792,mother
21892,22793,father
22454,22793,mother
21892,22794,father
22454,22794,mother
21892,22795,father
22454,22795,mother
21966,22796,father
22456,22796,mother
21966,22797,father
22456,22797,mother
21966,22798,father
22456,22798,mother
21966,22799,father
22456,22799,mother
22307,22800,father
22457,22800,mother
22307,22801,father
22457,22801,mother
22307,22802,father
22457,22802,mother
21999,22803,father
22458,22803,mother
21999,22804,father
22458,22804,mother
21999,22805,father
22458,22805,mother
21999,22806,father
22458,22806,mother
22250,22807,father
22459,22807,mother
22250,22808,father
22459,22808,mother
22250,22809,father
22459,22809,mother
22250,22810,father
22459,22810,mother
22370,22811,father
22461,22811,mother
22370,22812,father
22461,22812,mother
22370,22813,father
22461,22813,mother
22270,22814,father
22462,22814,mother
22270,22815,father
22462,22815,mother
22270,22816,father
22462,22816,mother
22217,22817,father
22138,22817,mother
22217,22818,father
22138,22818,mother
22217,22819,father
22138,22819,mother
22217,22820,father
22138,22820,mother
22347,22821,father
22463,22821,mother
22347,22822,father
22463,22822,mother
22137,22823,father
22465,22823,mother
22137,22824,father
22465,22824,mother
22137,22825,father
22465,22825,mother
22137,22826,father
22465,22826,mother
22127,22827,father
22466,22827,mother
22127,22828,father
22466,22828,mother
22127,22829,father
22466,22829,mother
21935,22830,father
22467,22830,mother
21935,22831,father
22467,22831,mother
21935,22832,father
22467,22832,mother
22280,22833,father
22469,22833,mother
22280,22834,father
22469,22834,mother
22280,22835,father
22469,22835,mother
22031,22836,father
22470,22836,mother
22031,22837,father
22470,22837,mother
22031,22838,father
22470,22838,mother
21983,22839,father
22471,22839,mother
21983,22840,father
22471,22840,mother
21983,22841,father
22471,22841,mother
22008,22842,father
22473,22842,mother
22008,22843,father
22473,22843,mother
22008,22844,father
22473,22844,mother
22025,22845,father
22474,22845,mother
22025,22846,father
22474,22846,mother
22025,22847,father
22474,22847,mother
22025,22848,father
22474,22848,mother
22316,22849,father
22475,22849,mother
22316,22850,father
22475,22850,mother
22286,22851,father
22476,22851,mother
22286,22852,father
22476,22852,mother
22286,22853,father
22476,22853,mother
22286,22854,father
22476,22854,mother
22061,22855,father
22477,22855,mother
22061,22856,father
22477,22856,mother
22123,22857,father
22478,22857,mother
22123,22858,father
22478,22858,mother
22155,22859,father
22479,22859,mother
22155,22860,father
22479,22860,mother
22155,22861,father
22479,22861,mother
22155,22862,father
22479,22862,mother
22338,22863,father
22480,22863,mother
22338,22864,father
22480,22864,mother
22338,22865,father
22480,22865,mother
22161,22866,father
22481,22866,mother
22161,22867,father
22481,22867,mother
22161,22868,father
22481,22868,mother
22161,22869,father
22481,22869,mother
22038,22870,father
22482,22870,mother
22038,22871,father
22482,22871,mother
22366,22872,father
22484,22872,mother
22366,22873,father
22484,22873,mother
22121,22874,father
22485,22874,mother
22121,22875,father
22485,22875,mother
22121,22876,father
22485,22876,mother
22121,22877,father
22485,22877,mother
22289,22878,father
22486,22878,mother
22289,22879,father
22486,22879,mother
22041,22880,father
22487,22880,mother
22041,22881,father
22487,22881,mother
22041,22882,father
22487,22882,mother
22377,22883,father
22488,22883,mother
22377,22884,father
22488,22884,mother
22377,22885,father
22488,22885,mother
22377,22886,father
22488,22886,mother
21998,22887,father
22489,22887,mother
21998,22888,father
22489,22888,mother
21998,22889,father
22489,22889,mother
22271,22890,father
22490,22890,mother
22271,22891,father
22490,22891,mother
22271,22892,father
22490,22892,mother
22271,22893,father
22490,22893,mother
22300,22894,father
22491,22894,mother
22300,22895,father
22491,22895,mother
22291,22896,father
22492,22896,mother
22291,22897,father
22492,22897,mother
22291,22898,father
22492,22898,mother
22400,22899,father
22493,22899,mother
22400,22900,father
22493,22900,mother
22400,22901,father
22493,22901,mother
22400,22902,father
22493,22902,mother
22285,22903,father
22494,22903,mother
22285,22904,father
22494,22904,mother
22285,22905,father
22494,22905,mother
21881,22906,father
22495,22906,mother
21881,22907,father
22495,22907,mother
21881,22908,father
22495,22908,mother
21881,22909,father
22495,22909,mother
22034,22910,father
22496,22910,mother
22034,22911,father
22496,22911,mother
22139,22912,father
22299,22912,mother
22139,22913,father
22299,22913,mother
22139,22914,father
22299,22914,mother
22139,22915,father
22299,22915,mother
22081,22916,father
22497,22916,mother
22081,22917,father
22497,22917,mother
22081,22918,father
22497,22918,mother
22081,22919,father
22497,22919,mother
21878,22920,father
22227,22920,mother
21878,22921,father
22227,22921,mother
21878,22922,father
22227,22922,mother
22188,22923,father
22498,22923,mother
22188,22924,father
22498,22924,mother
22188,22925,father
22498,22925,mother
22188,22926,father
22498,22926,mother
22388,22927,father
22499,22927,mother
22388,22928,father
22499,22928,mother
22388,22929,father
22499,22929,mother
22006,22930,father
22500,22930,mother
22006,22931,father
22500,22931,mother
22006,22932,father
22500,22932,mother
21930,22933,father
22501,22933,mother
21930,22934,father
22501,22934,mother
21930,22935,father
22501,22935,mother
22344,22936,father
22502,22936,mother
22344,22937,father
22502,22937,mother
21981,22938,father
22503,22938,mother
21981,22939,father
22503,22939,mother
21981,22940,father
22503,22940,mother
21986,22941,father
22104,22941,mother
21986,22942,father
22104,22942,mother
21986,22943,father
22104,22943,mother
21986,22944,father
22104,22944,mother
22236,22945,father
22504,22945,mother
22236,22946,father
22504,22946,mother
22236,22947,father
22504,22947,mother
22236,22948,father
22504,22948,mother
22105,22949,father
22505,22949,mother
22105,22950,father
22505,22950,mother
22105,22951,father
22505,22951,mother
22105,22952,father
22505,22952,mother
22088,22953,father
22506,22953,mother
22088,22954,father
22506,22954,mother
21875,22955,father
22507,22955,mother
21875,22956,father
22507,22956,mother
21875,22957,father
22507,22957,mother
21875,22958,father
22507,22958,mother
22153,22959,father
22508,22959,mother
22153,22960,father
22508,22960,mother
22153,22961,father
22508,22961,mother
22153,22962,father
22508,22962,mother
22284,22963,father
22509,22963,mother
22284,22964,father
22509,22964,mother
22375,22965,father
22510,22965,mother
22375,22966,father
22510,22966,mother
22022,22967,father
22512,22967,mother
22022,22968,father
22512,22968,mother
22022,22969,father
22512,22969,mother
22022,22970,father
22512,22970,mother
22151,22971,father
22513,22971,mother
22151,22972,father
22513,22972,mother
22151,22973,father
22513,22973,mother
22226,22974,father
22514,22974,mother
22226,22975,father
22514,22975,mother
22226,22976,father
22514,22976,mother
22162,22977,father
22070,22977,mother
22162,22978,father
22070,22978,mother
22162,22979,father
22070,22979,mother
22162,22980,father
22070,22980,mother
22084,22981,father
21971,22981,mother
22084,22982,father
21971,22982,mother
22084,22983,father
21971,22983,mother
21873,22984,father
22517,22984,mother
21873,22985,father
22517,22985,mother
22395,22986,father
22225,22986,mother
22395,22987,father
22225,22987,mother
22327,22988,father
22311,22988,mother
22327,22989,father
22311,22989,mother
22327,22990,father
22311,22990,mother
22327,22991,father
22311,22991,mother
22245,22992,father
22519,22992,mother
22245,22993,father
22519,22993,mother
22245,22994,father
22519,22994,mother
22264,22995,father
22065,22995,mother
22264,22996,father
22065,22996,mother
22264,22997,father
22065,22997,mother
22264,22998,father
22065,22998,mother
22242,22999,father
22147,22999,mother
22242,23000,father
22147,23000,mother
22242,23001,father
22147,23001,mother
22195,23002,father
22521,23002,mother
22195,23003,father
22521,23003,mother
22195,23004,father
22521,23004,mother
22322,23005,father
22522,23005,mother
22322,23006,father
22522,23006,mother
22322,23007,father
22522,23007,mother
22386,23008,father
22523,23008,mother
22386,23009,father
22523,23009,mother
22386,23010,father
22523,23010,mother
22386,23011,father
22523,23011,mother
22233,23012,father
22249,23012,mother
22233,23013,father
22249,23013,mother
21894,23014,father
22525,23014,mother
21894,23015,father
22525,23015,mother
21871,23016,father
21926,23016,mother
21871,23017,father
21926,23017,mother
22340,23018,father
22527,23018,mother
22340,23019,father
22527,23019,mother
22324,23020,father
22528,23020,mother
22324,23021,father
22528,23021,mother
22324,23022,father
22528,23022,mother
21904,23023,father
22529,23023,mother
21904,23024,father
22529,23024,mother
21904,23025,father
22529,23025,mother
21904,23026,father
22529,23026,mother
22398,23027,father
22530,23027,mother
22398,23028,father
22530,23028,mother
22398,23029,father
22530,23029,mother
22398,23030,father
22530,23030,mother
22118,23031,father
22531,23031,mother
22118,23032,father
22531,23032,mother
22118,23033,father
22531,23033,mother
22118,23034,father
22531,23034,mother
22323,23035,father
22532,23035,mother
22323,23036,father
22532,23036,mother
22323,23037,father
22532,23037,mother
22023,23038,father
22533,23038,mother
22023,23039,father
22533,23039,mother
22023,23040,father
22533,23040,mother
22205,23041,father
22015,23041,mother
22205,23042,father
22015,23042,mother
22205,23043,father
22015,23043,mother
22205,23044,father
22015,23044,mother
22335,23045,father
22077,23045,mother
22335,23046,father
22077,23046,mother
22335,23047,father
22077,23047,mother
22201,23048,father
21887,23048,mother
22201,23049,father
21887,23049,mother
22201,23050,father
21887,23050,mother
21949,23051,father
22111,23051,mother
21949,23052,father
22111,23052,mother
21949,23053,father
22111,23053,mother
21949,23054,father
22111,23054,mother
22359,23055,father
22534,23055,mother
22359,23056,father
22534,23056,mother
22359,23057,father
22534,23057,mother
22359,23058,father
22534,23058,mother
21965,23059,father
22535,23059,mother
21965,23060,father
22535,23060,mother
21965,23061,father
22535,23061,mother
21907,23062,father
22536,23062,mother
21907,23063,father
22536,23063,mother
21907,23064,father
22536,23064,mother
21988,23065,father
22537,23065,mother
21988,23066,father
22537,23066,mother
22207,23067,father
22538,23067,mother
22207,23068,father
22538,23068,mother
22207,23069,father
22538,23069,mother
22207,23070,father
22538,23070,mother
22142,23071,father
22539,23071,mother
22142,23072,father
22539,23072,mother
22142,23073,father
22539,23073,mother
22373,23074,father
22540,23074,mother
22373,23075,father
22540,23075,mother
22373,23076,father
22540,23076,mother
22390,23077,father
22541,23077,mother
22390,23078,father
22541,23078,mother
22390,23079,father
22541,23079,mother
22390,23080,father
22541,23080,mother
22017,23081,father
22148,23081,mother
22017,23082,father
22148,23082,mother
21915,23083,father
22542,23083,mother
21915,23084,father
22542,23084,mother
21915,23085,father
22542,23085,mother
22043,23086,father
22543,23086,mother
22043,23087,father
22543,23087,mother
22045,23088,father
22545,23088,mother
22045,23089,father
22545,23089,mother
22045,23090,father
22545,23090,mother
22117,23091,father
22546,23091,mother
22117,23092,father
22546,23092,mother
22089,23093,father
22547,23093,mother
22089,23094,father
22547,23094,mother
22320,23095,father
22379,23095,mother
22320,23096,father
22379,23096,mother
22320,23097,father
22379,23097,mother
22320,23098,father
22379,23098,mother
22393,23099,father
22548,23099,mother
22393,23100,father
22548,23100,mother
22393,23101,father
22548,23101,mother
22036,23102,father
22549,23102,mother
22036,23103,father
22549,23103,mother
22058,23104,father
22550,23104,mother
22058,23105,father
22550,23105,mother
22058,23106,father
22550,23106,mother
22058,23107,father
22550,23107,mother
21987,23108,father
22551,23108,mother
21987,23109,father
22551,23109,mother
21987,23110,father
22551,23110,mother
22276,23111,father
22552,23111,mother
22276,23112,father
22552,23112,mother
22276,23113,father
22552,23113,mother
22276,23114,father
22552,23114,mother
22211,23115,father
22553,23115,mother
22211,23116,father
22553,23116,mother
22396,23117,father
22554,23117,mother
22396,23118,father
22554,23118,mother
22396,23119,father
22554,23119,mother
22269,23120,father
22555,23120,mother
22269,23121,father
22555,23121,mother
22053,23122,father
22556,23122,mother
22053,23123,father
22556,23123,mother
22053,23124,father
22556,23124,mother
22053,23125,father
22556,23125,mother
21920,23126,father
22218,23126,mother
21920,23127,father
22218,23127,mother
22180,23128,father
22557,23128,mother
22180,23129,father
22557,23129,mother
22179,23130,father
22558,23130,mother
22179,23131,father
22558,23131,mother
22159,23132,father
22559,23132,mother
22159,23133,father
22559,23133,mother
22159,23134,father
22559,23134,mother
22230,23135,father
22258,23135,mother
22230,23136,father
22258,23136,mother
21910,23137,father
22561,23137,mother
21910,23138,father
22561,23138,mother
21910,23139,father
22561,23139,mother
22014,23140,father
22562,23140,mother
22014,23141,father
22562,23141,mother
22014,23142,father
22562,23142,mother
22029,23143,father
22563,23143,mother
22029,23144,father
22563,23144,mother
22029,23145,father
22563,23145,mother
22367,23146,father
22564,23146,mother
22367,23147,father
22564,23147,mother
22200,23148,father
22565,23148,mother
22200,23149,father
22565,23149,mother
22200,23150,father
22565,23150,mother
22296,23151,father
22566,23151,mother
22296,23152,father
22566,23152,mother
22296,23153,father
22566,23153,mother
22067,23154,father
22567,23154,mother
22067,23155,father
22567,23155,mother
22067,23156,father
22567,23156,mother
22093,23157,father
22568,23157,mother
22093,23158,father
22568,23158,mother
22158,23159,father
22570,23159,mother
22158,23160,father
22570,23160,mother
22158,23161,father
22570,23161,mother
22189,23162,father
22571,23162,mother
22189,23163,father
22571,23163,mother
22189,23164,father
22571,23164,mother
21943,23165,father
22572,23165,mother
21943,23166,father
22572,23166,mother
21943,23167,father
22572,23167,mother
22181,23168,father
22575,23168,mother
22181,23169,father
22575,23169,mother
22181,23170,father
22575,23170,mother
22181,23171,father
22575,23171,mother
22301,23172,father
22576,23172,mother
22301,23173,father
22576,23173,mother
22288,23174,father
22577,23174,mother
22288,23175,father
22577,23175,mother
22064,23176,father
22578,23176,mother
22064,23177,father
22578,23177,mother
22064,23178,father
22578,23178,mother
22353,23179,father
22579,23179,mother
22353,23180,father
22579,23180,mother
21939,23181,father
22580,23181,mother
21939,23182,father
22580,23182,mother
21939,23183,father
22580,23183,mother
21939,23184,father
22580,23184,mother
22402,23185,father
22581,23185,mother
22402,23186,father
22581,23186,mother
22402,23187,father
22581,23187,mother
22402,23188,father
22581,23188,mother
22059,23189,father
22582,23189,mother
22059,23190,father
22582,23190,mother
22059,23191,father
22582,23191,mother
22059,23192,father
22582,23192,mother
22380,23193,father
22583,23193,mother
22380,23194,father
22583,23194,mother
22380,23195,father
22583,23195,mother
22380,23196,father
22583,23196,mother
22223,23197,father
22584,23197,mother
22223,23198,father
22584,23198,mother
22223,23199,father
22584,23199,mother
22223,23200,father
22584,23200,mother
22334,23201,father
22585,23201,mother
22334,23202,father
22585,23202,mother
22165,23203,father
22586,23203,mother
22165,23204,father
22586,23204,mother
22346,23205,father
22587,23205,mother
22346,23206,father
22587,23206,mother
22346,23207,father
22587,23207,mother
22164,23208,father
22589,23208,mother
22164,23209,father
22589,23209,mother
22265,23210,father
22590,23210,mother
22265,23211,father
22590,23211,mother
22265,23212,father
22590,23212,mother
22265,23213,father
22590,23213,mother
22141,23214,father
22591,23214,mother
22141,23215,father
22591,23215,mother
22141,23216,father
22591,23216,mother
22083,23217,father
21923,23217,mother
22083,23218,father
21923,23218,mother
21985,23219,father
22592,23219,mother
21985,23220,father
22592,23220,mother
21985,23221,father
22592,23221,mother
21925,23222,father
22593,23222,mother
21925,23223,father
22593,23223,mother
21925,23224,father
22593,23224,mother
22350,23225,father
22594,23225,mother
22350,23226,father
22594,23226,mother
22350,23227,father
22594,23227,mother
22350,23228,father
22594,23228,mother
21938,23229,father
22595,23229,mother
21938,23230,father
22595,23230,mother
21896,23231,father
22597,23231,mother
21896,23232,father
22597,23232,mother
22273,23233,father
22598,23233,mother
22273,23234,father
22598,23234,mother
22273,23235,father
22598,23235,mother
22273,23236,father
22598,23236,mother
22255,23237,father
22599,23237,mother
22255,23238,father
22599,23238,mother
22255,23239,father
22599,23239,mother
22098,23240,father
22362,23240,mother
22098,23241,father
22362,23241,mother
22098,23242,father
22362,23242,mother
22132,23243,father
22600,23243,mother
22132,23244,father
22600,23244,mother
22132,23245,father
22600,23245,mother
22132,23246,father
22600,23246,mother
22204,23247,father
22601,23247,mother
22204,23248,father
22601,23248,mother
22027,23249,father
22602,23249,mother
22027,23250,father
22602,23250,mother
22027,23251,father
22602,23251,mother
22183,23252,father
22603,23252,mother
22183,23253,father
22603,23253,mother
22183,23254,father
22603,23254,mother
22042,23255,father
22605,23255,mother
22042,23256,father
22605,23256,mother
22057,23257,father
22607,23257,mother
22057,23258,father
22607,23258,mother
22016,23259,father
22608,23259,mother
22016,23260,father
22608,23260,mother
22016,23261,father
22608,23261,mother
22310,23262,father
22609,23262,mother
22310,23263,father
22609,23263,mother
22177,23264,father
22610,23264,mother
22177,23265,father
22610,23265,mother
22177,23266,father
22610,23266,mother
22026,23267,father
22611,23267,mother
22026,23268,father
22611,23268,mother
22246,23269,father
22612,23269,mother
22246,23270,father
22612,23270,mother
22246,23271,father
22612,23271,mother
22232,23272,father
22613,23272,mother
22232,23273,father
22613,23273,mother
22146,23274,father
22035,23274,mother
22146,23275,father
22035,23275,mother
22146,23276,father
22035,23276,mother
22146,23277,father
22035,23277,mother
22069,23278,father
22614,23278,mother
22069,23279,father
22614,23279,mother
22069,23280,father
22614,23280,mother
22069,23281,father
22614,23281,mother
21891,23282,father
22198,23282,mother
21891,23283,father
22198,23283,mother
21891,23284,father
22198,23284,mother
21891,23285,father
22198,23285,mother
21922,23286,father
22615,23286,mother
21922,23287,father
22615,23287,mother
21951,23288,father
22616,23288,mother
21951,23289,father
22616,23289,mother
21951,23290,father
22616,23290,mother
21951,23291,father
22616,23291,mother
22382,23292,father
22617,23292,mother
22382,23293,father
22617,23293,mother
22382,23294,father
22617,23294,mother
22382,23295,father
22617,23295,mother
22357,23296,father
22618,23296,mother
22357,23297,father
22618,23297,mother
22357,23298,father
22618,23298,mother
22261,23299,father
22619,23299,mother
22261,23300,father
22619,23300,mother
22261,23301,father
22619,23301,mother
22261,23302,father
22619,23302,mother
22113,23303,father
22620,23303,mother
22113,23304,father
22620,23304,mother
22113,23305,father
22620,23305,mother
22343,23306,father
22621,23306,mother
22343,23307,father
22621,23307,mother
22343,23308,father
22621,23308,mother
22343,23309,father
22621,23309,mother
22072,23310,father
22622,23310,mother
22072,23311,father
22622,23311,mother
22072,23312,father
22622,23312,mother
21889,23313,father
