marriage_id,spouse1_id,spouse2_id,start_date,end_date,status
38210,60673,56955,1891-01-01,1918-06-01,deceased
38211,59828,62186,1893-01-01,1933-06-01,deceased
38212,58409,62187,1895-01-01,1922-06-01,deceased
38213,56402,62188,1890-01-01,1929-06-01,deceased
38214,56335,60136,1895-01-01,1922-06-01,deceased
38215,60762,62189,1894-01-01,1914-06-01,deceased
38216,58007,62190,1891-01-01,1937-06-01,deceased
38217,58906,62191,1891-01-01,1915-06-01,deceased
38218,57275,62192,1890-01-01,1926-06-01,deceased
38219,58616,56165,1892-01-01,1936-06-01,deceased
38220,58270,62193,1889-01-01,1919-06-01,deceased
38221,55962,62194,1892-01-01,1936-06-01,deceased
38222,61026,62195,1890-01-01,1914-06-01,deceased
38223,61165,62196,1890-01-01,1928-06-01,deceased
38224,61399,61790,1892-01-01,1921-06-01,deceased
38225,59081,62197,1895-01-01,1917-06-01,deceased
38226,59107,62198,1895-01-01,1918-06-01,deceased
38227,56609,62199,1894-01-01,1919-06-01,deceased
38228,60854,62200,1895-01-01,1951-06-01,deceased
38229,59215,62201,1890-01-01,1926-06-01,deceased
38230,57836,62202,1891-01-01,1941-06-01,deceased
38231,56445,60321,1894-01-01,1962-06-01,deceased
38232,60245,60494,1895-01-01,1922-06-01,deceased
38233,56892,59926,1890-01-01,1924-06-01,deceased
38234,58323,62204,1892-01-01,1914-06-01,deceased
38235,58331,59136,1891-01-01,1939-06-01,deceased
38236,59293,62205,1895-01-01,1933-06-01,deceased
38237,59297,62206,1891-01-01,1948-06-01,deceased
38238,61208,62207,1895-01-01,1939-06-01,deceased
38239,61650,62208,1891-01-01,1923-06-01,deceased
38240,57268,62209,1893-01-01,1923-06-01,deceased
38241,61107,62210,1893-01-01,1919-06-01,deceased
38242,59901,60257,1892-01-01,1919-06-01,deceased
38243,60489,62213,1895-01-01,1949-06-01,deceased
38244,57698,59915,1889-01-01,1912-06-01,deceased
38245,57708,57743,1892-01-01,1921-06-01,deceased
38246,57442,62214,1893-01-01,1928-06-01,deceased
38247,61230,56513,1894-01-01,1913-06-01,deceased
38248,59817,62215,1894-01-01,1937-06-01,deceased
38249,59712,60744,1895-01-01,1944-06-01,deceased
38250,58261,62217,1891-01-01,1910-06-01,deceased
38251,60510,62218,1892-01-01,1919-06-01,deceased
38252,58103,62219,1891-01-01,1920-06-01,deceased
38253,61666,57945,1891-01-01,1915-06-01,deceased
38254,58816,61558,1895-01-01,1926-06-01,deceased
38255,59376,58067,1895-01-01,1920-06-01,deceased
38256,57452,62220,1892-01-01,1954-06-01,deceased
38257,57993,62221,1891-01-01,1949-06-01,deceased
38258,61523,62222,1893-01-01,1914-06-01,deceased
38259,56190,62223,1889-01-01,1913-06-01,deceased
38260,61313,62224,1892-01-01,1926-06-01,deceased
38261,59487,62225,1890-01-01,1927-06-01,deceased
38262,59555,62226,1890-01-01,1934-06-01,deceased
38263,58489,62230,1890-01-01,1923-06-01,deceased
38264,56462,62231,1891-01-01,1938-06-01,deceased
38265,60059,61721,1890-01-01,1910-06-01,deceased
38266,59908,62234,1891-01-01,1933-06-01,deceased
38267,56838,62235,1892-01-01,1912-06-01,deceased
38268,57370,62236,1889-01-01,1908-06-01,deceased
38269,60091,62237,1893-01-01,1950-06-01,deceased
38270,60144,60426,1893-01-01,1921-06-01,deceased
38271,57127,62238,1894-01-01,1940-06-01,deceased
38272,56264,62239,1889-01-01,1933-06-01,deceased
38273,61486,62240,1895-01-01,1926-06-01,deceased
38274,61504,62241,1892-01-01,1913-06-01,deceased
38275,58329,62243,1890-01-01,1920-06-01,deceased
38276,60920,62244,1892-01-01,1917-06-01,deceased
38277,58687,62245,1893-01-01,1948-06-01,deceased
38278,58189,62246,1892-01-01,1910-06-01,deceased
38279,59599,58197,1889-01-01,1916-06-01,deceased
38280,58364,57696,1889-01-01,1929-06-01,deceased
38281,59611,62247,1890-01-01,1935-06-01,deceased
38282,60726,62248,1891-01-01,1928-06-01,deceased
38283,59687,56656,1890-01-01,1923-06-01,deceased
38284,59130,62249,1889-01-01,1910-06-01,deceased
38285,59165,60309,1893-01-01,1940-06-01,deceased
38286,58251,62251,1895-01-01,1927-06-01,deceased
38287,59338,58771,1889-01-01,1915-06-01,deceased
38288,56164,62252,1889-01-01,1927-06-01,deceased
38289,61432,62253,1891-01-01,1937-06-01,deceased
38290,58280,62254,1894-01-01,1931-06-01,deceased
38291,58062,62255,1893-01-01,1924-06-01,deceased
38292,61516,62256,1890-01-01,1934-06-01,deceased
38293,55922,62257,1895-01-01,1945-06-01,deceased
38294,60834,62258,1894-01-01,1948-06-01,deceased
38295,61769,62259,1894-01-01,1950-06-01,deceased
38296,59537,57239,1894-01-01,1931-06-01,deceased
38297,57774,62260,1889-01-01,1912-06-01,deceased
38298,58153,62261,1895-01-01,1925-06-01,deceased
38299,56044,62262,1895-01-01,1921-06-01,deceased
38300,58881,62263,1892-01-01,1923-06-01,deceased
38301,58833,62264,1889-01-01,1942-06-01,deceased
38302,61044,62265,1895-01-01,1947-06-01,deceased
38303,60553,62266,1893-01-01,1921-06-01,deceased
38304,58809,62267,1890-01-01,1914-06-01,deceased
38305,56188,62268,1895-01-01,1954-06-01,deceased
38306,59144,62269,1891-01-01,1911-06-01,deceased
38307,58458,62270,1891-01-01,1924-06-01,deceased
38308,58531,55970,1891-01-01,1923-06-01,deceased
38309,56120,57396,1893-01-01,1954-06-01,deceased
38310,56638,62271,1890-01-01,1924-06-01,deceased
38311,56830,62272,1893-01-01,1935-06-01,deceased
38312,59541,62273,1894-01-01,1925-06-01,deceased
38313,57449,62274,1895-01-01,1928-06-01,deceased
38314,59127,62275,1891-01-01,1924-06-01,deceased
38315,57711,62276,1890-01-01,1910-06-01,deceased
38316,61759,56125,1894-01-01,1914-06-01,deceased
38317,60499,62277,1895-01-01,1943-06-01,deceased
38318,59803,62278,1890-01-01,1917-06-01,deceased
38319,57702,62279,1893-01-01,1948-06-01,deceased
38320,57604,62280,1893-01-01,1925-06-01,deceased
38321,60500,62281,1893-01-01,1920-06-01,deceased
38322,56227,62282,1892-01-01,1933-06-01,deceased
38323,56156,62283,1894-01-01,1924-06-01,deceased
38324,57554,62284,1890-01-01,1938-06-01,deceased
38325,59301,62285,1895-01-01,1918-06-01,deceased
38326,58305,60742,1893-01-01,1913-06-01,deceased
38327,57568,62287,1894-01-01,1921-06-01,deceased
38328,57177,57056,1889-01-01,1943-06-01,deceased
38329,57295,58977,1891-01-01,1934-06-01,deceased
38330,59429,62289,1890-01-01,1924-06-01,deceased
38331,58336,62290,1893-01-01,1931-06-01,deceased
38332,57747,62291,1890-01-01,1937-06-01,deceased
38333,59497,62292,1890-01-01,1916-06-01,deceased
38334,60903,62293,1894-01-01,1929-06-01,deceased
38335,61671,56083,1892-01-01,1948-06-01,deceased
38336,61222,62294,1894-01-01,1921-06-01,deceased
38337,58962,62295,1894-01-01,1935-06-01,deceased
38338,60527,59677,1889-01-01,1937-06-01,deceased
38339,56085,57750,1889-01-01,1944-06-01,deceased
38340,56797,62296,1892-01-01,1917-06-01,deceased
38341,61485,62297,1893-01-01,1921-06-01,deceased
38342,59884,62298,1890-01-01,1911-06-01,deceased
38343,61835,62299,1890-01-01,1939-06-01,deceased
38344,60545,62300,1894-01-01,1945-06-01,deceased
38345,59206,62301,1895-01-01,1937-06-01,deceased
38346,59410,62302,1893-01-01,1951-06-01,deceased
38347,59030,62303,1895-01-01,1923-06-01,deceased
38348,61850,62304,1890-01-01,1943-06-01,deceased
38349,61416,62305,1893-01-01,1921-06-01,deceased
38350,56233,62306,1891-01-01,1937-06-01,deceased
38351,56529,62307,1891-01-01,1907-06-01,deceased
38352,60876,59819,1895-01-01,1913-06-01,deceased
38353,58482,61223,1893-01-01,1931-06-01,deceased
38354,56490,62309,1892-01-01,1914-06-01,deceased
38355,56669,58911,1893-01-01,1919-06-01,deceased
38356,61557,62310,1895-01-01,1933-06-01,deceased
38357,57034,62311,1889-01-01,1924-06-01,deceased
38358,60603,62313,1889-01-01,1922-06-01,deceased
38359,60960,62315,1891-01-01,1944-06-01,deceased
38360,58506,62316,1891-01-01,1926-06-01,deceased
38361,60177,62317,1891-01-01,1940-06-01,deceased
38362,58238,62318,1894-01-01,1931-06-01,deceased
38363,58770,62319,1893-01-01,1929-06-01,deceased
38364,60068,62320,1890-01-01,1914-06-01,deceased
38365,59423,62322,1895-01-01,1955-06-01,deceased
38366,60814,62323,1889-01-01,1911-06-01,deceased
38367,57136,62324,1893-01-01,1911-06-01,deceased
38368,58605,62325,1893-01-01,1945-06-01,deceased
38369,57278,62327,1895-01-01,1946-06-01,deceased
38370,61381,62328,1891-01-01,1916-06-01,deceased
38371,58633,62329,1889-01-01,1918-06-01,deceased
38372,58892,62330,1892-01-01,1926-06-01,deceased
38373,60571,62331,1893-01-01,1936-06-01,deceased
38374,56914,62332,1895-01-01,1913-06-01,deceased
38375,60477,62333,1894-01-01,1914-06-01,deceased
38376,56072,62334,1892-01-01,1937-06-01,deceased
38377,58149,62335,1892-01-01,1922-06-01,deceased
38378,57423,62336,1895-01-01,1925-06-01,deceased
38379,57244,62337,1891-01-01,1931-06-01,deceased
38380,60798,62338,1893-01-01,1913-06-01,deceased
38381,58139,62339,1895-01-01,1922-06-01,deceased
38382,57961,62340,1889-01-01,1915-06-01,deceased
38383,60326,62341,1894-01-01,1940-06-01,deceased
38384,57351,58115,1891-01-01,1911-06-01,deceased
38385,59559,62342,1889-01-01,1934-06-01,deceased
38386,59859,59009,1892-01-01,1917-06-01,deceased
38387,61699,62343,1893-01-01,1913-06-01,deceased
38388,58570,62344,1893-01-01,1927-06-01,deceased
38389,60754,62345,1892-01-01,1917-06-01,deceased
38390,58603,62346,1895-01-01,1928-06-01,deceased
38391,60082,62348,1895-01-01,1928-06-01,deceased
38392,58795,62349,1891-01-01,1944-06-01,deceased
38393,59565,62350,1889-01-01,1906-06-01,deceased
38394,58212,62351,1891-01-01,1913-06-01,deceased
38395,56021,62352,1889-01-01,1928-06-01,deceased
38396,57126,62353,1895-01-01,1951-06-01,deceased
38397,57969,62354,1893-01-01,1947-06-01,deceased
38398,58218,62355,1894-01-01,1941-06-01,deceased
38399,59596,62357,1895-01-01,1946-06-01,deceased
38400,60899,62358,1895-01-01,1919-06-01,deceased
38401,57575,57700,1891-01-01,1911-06-01,deceased
38402,59991,62359,1889-01-01,1947-06-01,deceased
38403,58802,58785,1895-01-01,1921-06-01,deceased
38404,61376,62361,1892-01-01,1944-06-01,deceased
38405,58775,62362,1893-01-01,1919-06-01,deceased
38406,58986,61209,1890-01-01,1931-06-01,deceased
38407,59626,62363,1889-01-01,1943-06-01,deceased
38408,60917,62364,1894-01-01,1925-06-01,deceased
38409,58862,62365,1894-01-01,1943-06-01,deceased
38410,59534,62366,1895-01-01,1917-06-01,deceased
38411,56002,62369,1892-01-01,1917-06-01,deceased
38412,60416,62370,1895-01-01,1921-06-01,deceased
38413,58345,62371,1892-01-01,1916-06-01,deceased
38414,60258,62372,1894-01-01,1924-06-01,deceased
38415,56933,62373,1895-01-01,1919-06-01,deceased
38416,56699,62374,1893-01-01,1915-06-01,deceased
38417,58051,62375,1895-01-01,1930-06-01,deceased
38418,59807,62376,1893-01-01,1928-06-01,deceased
38419,56904,62377,1889-01-01,1910-06-01,deceased
38420,57094,62378,1889-01-01,1912-06-01,deceased
38421,57355,62379,1894-01-01,1951-06-01,deceased
38422,56674,62380,1891-01-01,1921-06-01,deceased
38423,61074,62381,1894-01-01,1923-06-01,deceased
38424,60460,62382,1891-01-01,1939-06-01,deceased
38425,61005,62383,1891-01-01,1926-06-01,deceased
38426,57330,62384,1890-01-01,1907-06-01,deceased
38427,60226,58677,1894-01-01,1917-06-01,deceased
38428,60269,62388,1895-01-01,1938-06-01,deceased
38429,56626,62390,1893-01-01,1958-06-01,deceased
38430,57240,62391,1895-01-01,1958-06-01,deceased
38431,57480,62392,1892-01-01,1912-06-01,deceased
38432,58555,62393,1894-01-01,1917-06-01,deceased
38433,58910,62395,1894-01-01,1925-06-01,deceased
38434,58901,62396,1895-01-01,1925-06-01,deceased
38435,61923,61190,1893-01-01,1918-06-01,deceased
38436,57422,62397,1892-01-01,1921-06-01,deceased
38437,58582,62398,1894-01-01,1917-06-01,deceased
38438,56982,62399,1890-01-01,1933-06-01,deceased
38439,58929,62400,1895-01-01,1924-06-01,deceased
38440,56926,62401,1890-01-01,1929-06-01,deceased
38441,60733,62402,1891-01-01,1931-06-01,deceased
38442,61845,62403,1893-01-01,1914-06-01,deceased
38443,58231,62404,1889-01-01,1911-06-01,deceased
38444,59666,62406,1892-01-01,1953-06-01,deceased
38445,60689,62407,1891-01-01,1909-06-01,deceased
38446,61816,62409,1894-01-01,1914-06-01,deceased
38447,61383,62410,1889-01-01,1933-06-01,deceased
38448,57223,62412,1895-01-01,1920-06-01,deceased
38449,60887,62415,1890-01-01,1927-06-01,deceased
38450,60627,62416,1890-01-01,1946-06-01,deceased
38451,61864,57131,1895-01-01,1928-06-01,deceased
38452,58913,62417,1891-01-01,1944-06-01,deceased
38453,60019,62418,1894-01-01,1920-06-01,deceased
38454,60297,62419,1891-01-01,1922-06-01,deceased
38455,59325,62420,1890-01-01,1914-06-01,deceased
38456,56494,62421,1889-01-01,1907-06-01,deceased
38457,61122,62422,1891-01-01,1909-06-01,deceased
38458,58166,62423,1893-01-01,1912-06-01,deceased
38459,60317,62424,1890-01-01,1913-06-01,deceased
38460,61780,62425,1890-01-01,1937-06-01,deceased
38461,57209,62426,1895-01-01,1946-06-01,deceased
38462,61970,62427,1895-01-01,1930-06-01,deceased
38463,60441,62428,1891-01-01,1919-06-01,deceased
38464,61439,62429,1890-01-01,1912-06-01,deceased
38465,57371,62430,1893-01-01,1925-06-01,deceased
38466,59638,62431,1889-01-01,1945-06-01,deceased
38467,60445,62432,1893-01-01,1919-06-01,deceased
38468,58117,61241,1895-01-01,1916-06-01,deceased
38469,57731,62433,1895-01-01,1932-06-01,deceased
38470,57065,62434,1890-01-01,1938-06-01,deceased
38471,61264,62435,1892-01-01,1932-06-01,deceased
38472,56640,62436,1895-01-01,1910-06-01,deceased
38473,59529,62437,1889-01-01,1915-06-01,deceased
38474,61130,62438,1895-01-01,1918-06-01,deceased
38475,60771,62439,1889-01-01,1918-06-01,deceased
38476,61424,62440,1893-01-01,1930-06-01,deceased
38477,61028,62441,1893-01-01,1929-06-01,deceased
38478,57740,62442,1895-01-01,1939-06-01,deceased
38479,60993,62443,1889-01-01,1910-06-01,deceased
38480,60095,62444,1889-01-01,1908-06-01,deceased
38481,56899,62445,1890-01-01,1946-06-01,deceased
38482,59940,60488,1890-01-01,1909-06-01,deceased
38483,61247,62447,1890-01-01,1910-06-01,deceased
38484,56679,62448,1890-01-01,1919-06-01,deceased
38485,58064,62449,1893-01-01,1916-06-01,deceased
38486,57869,62450,1890-01-01,1927-06-01,deceased
38487,55957,57181,1891-01-01,1924-06-01,deceased
38488,57904,62451,1891-01-01,1923-06-01,deceased
38489,57808,62452,1891-01-01,1920-06-01,deceased
38490,60067,62453,1889-01-01,1943-06-01,deceased
38491,60487,62454,1890-01-01,1915-06-01,deceased
38492,57379,62457,1891-01-01,1918-06-01,deceased
38493,60586,62458,1895-01-01,1922-06-01,deceased
38494,56203,62459,1895-01-01,1945-06-01,deceased
38495,61344,62460,1893-01-01,1916-06-01,deceased
38496,60450,62461,1894-01-01,1923-06-01,deceased
38497,57789,62462,1890-01-01,1935-06-01,deceased
38498,61132,62463,1894-01-01,1937-06-01,deceased
38499,58377,62464,1890-01-01,1917-06-01,deceased
38500,57048,62466,1889-01-01,1920-06-01,deceased
38501,59610,62467,1894-01-01,1932-06-01,deceased
38502,57153,62468,1890-01-01,1909-06-01,deceased
38503,57441,62469,1889-01-01,1920-06-01,deceased
38504,61620,62470,1889-01-01,1916-06-01,deceased
38505,59375,62471,1895-01-01,1939-06-01,deceased
38506,59290,62472,1891-01-01,1929-06-01,deceased
38507,60986,62474,1892-01-01,1929-06-01,deceased
38508,57643,62475,1890-01-01,1930-06-01,deceased
38509,57952,62476,1893-01-01,1923-06-01,deceased
38510,59340,62477,1892-01-01,1947-06-01,deceased
38511,56348,59473,1889-01-01,1910-06-01,deceased
38512,61354,62478,1894-01-01,1918-06-01,deceased
38513,60119,59068,1891-01-01,1938-06-01,deceased
38514,61631,62481,1889-01-01,1925-06-01,deceased
38515,58374,62483,1890-01-01,1957-06-01,deceased
38516,58658,62484,1889-01-01,1915-06-01,deceased
38517,56133,62485,1892-01-01,1918-06-01,deceased
38518,60748,62486,1889-01-01,1915-06-01,deceased
38519,57168,62487,1890-01-01,1908-06-01,deceased
38520,56171,62489,1891-01-01,1924-06-01,deceased
38521,57703,62490,1889-01-01,1918-06-01,deceased
38522,59146,62491,1892-01-01,1919-06-01,deceased
38523,56896,62492,1889-01-01,1914-06-01,deceased
38524,61369,62493,1893-01-01,1954-06-01,deceased
38525,60049,62495,1893-01-01,1943-06-01,deceased
38526,56967,62496,1890-01-01,1917-06-01,deceased
38527,60414,62497,1894-01-01,1923-06-01,deceased
38528,57191,62498,1892-01-01,1928-06-01,deceased
38529,57680,62499,1892-01-01,1914-06-01,deceased
38530,57878,62500,1890-01-01,1911-06-01,deceased
38531,59717,62501,1889-01-01,1949-06-01,deceased
38532,59657,62502,1893-01-01,1935-06-01,deceased
38533,58412,62503,1891-01-01,1937-06-01,deceased
38534,59175,62504,1889-01-01,1921-06-01,deceased
38535,58974,62505,1894-01-01,1938-06-01,deceased
38536,56310,62506,1895-01-01,1944-06-01,deceased
38537,58253,62507,1891-01-01,1944-06-01,deceased
38538,58286,58758,1892-01-01,1942-06-01,deceased
38539,58860,61136,1895-01-01,1911-06-01,deceased
38540,57381,62508,1894-01-01,1933-06-01,deceased
38541,60926,56296,1891-01-01,1947-06-01,deceased
38542,56069,62509,1892-01-01,1912-06-01,deceased
38543,59485,62510,1890-01-01,1935-06-01,deceased
38544,59348,61498,1895-01-01,1932-06-01,deceased
38545,57323,59442,1891-01-01,1953-06-01,deceased
38546,57602,62511,1890-01-01,1910-06-01,deceased
38547,61705,62512,1889-01-01,1929-06-01,deceased
38548,58324,62513,1894-01-01,1915-06-01,deceased
38549,56152,62514,1894-01-01,1912-06-01,deceased
38550,56128,62515,1893-01-01,1930-06-01,deceased
38551,59134,62516,1893-01-01,1921-06-01,deceased
38552,60683,62518,1890-01-01,1926-06-01,deceased
38553,58025,60480,1889-01-01,1935-06-01,deceased
38554,57206,62519,1893-01-01,1922-06-01,deceased
38555,56703,62521,1895-01-01,1937-06-01,deceased
38556,59044,62522,1891-01-01,1922-06-01,deceased
38557,56647,62523,1889-01-01,1925-06-01,deceased
38558,58586,58803,1894-01-01,1937-06-01,deceased
38559,61731,62524,1895-01-01,1929-06-01,deceased
38560,56521,62525,1890-01-01,1921-06-01,deceased
38561,60056,62526,1892-01-01,1940-06-01,deceased
38562,60031,62527,1895-01-01,1919-06-01,deceased
38563,59173,62528,1895-01-01,1929-06-01,deceased
38564,59957,62529,1891-01-01,1937-06-01,deceased
38565,58503,62530,1892-01-01,1925-06-01,deceased
38566,55915,62531,1894-01-01,1920-06-01,deceased
38567,56563,62532,1891-01-01,1937-06-01,deceased
38568,60206,62533,1890-01-01,1908-06-01,deceased
38569,58169,58084,1890-01-01,,active
38570,59258,62534,1889-01-01,1929-06-01,deceased
38571,59238,62535,1889-01-01,1912-06-01,deceased
38572,56876,62536,1893-01-01,1960-06-01,deceased
38573,56728,62537,1893-01-01,1908-06-01,deceased
38574,56798,62538,1891-01-01,1927-06-01,deceased
38575,56855,62539,1894-01-01,1915-06-01,deceased
38576,59154,62540,1895-01-01,1916-06-01,deceased
38577,57670,57623,1892-01-01,1930-06-01,deceased
38578,57366,62541,1895-01-01,1919-06-01,deceased
38579,56253,62542,1894-01-01,1944-06-01,deceased
38580,61072,62543,1895-01-01,1946-06-01,deceased
38581,59048,62544,1892-01-01,1917-06-01,deceased
38582,61781,58976,1895-01-01,1913-06-01,deceased
38583,56885,62545,1892-01-01,1951-06-01,deceased
38584,56734,62546,1895-01-01,1919-06-01,deceased
38585,58946,62547,1895-01-01,1939-06-01,deceased
38586,56887,62548,1890-01-01,1935-06-01,deceased
38587,57927,62549,1891-01-01,1912-06-01,deceased
38588,61096,62550,1893-01-01,1925-06-01,deceased
38589,56846,62551,1892-01-01,1912-06-01,deceased
38590,61762,58109,1891-01-01,1934-06-01,deceased
38591,60122,62552,1891-01-01,1938-06-01,deceased
38592,60370,62553,1890-01-01,1918-06-01,deceased
38593,58641,62554,1889-01-01,1932-06-01,deceased
38594,61179,62555,1894-01-01,1948-06-01,deceased
38595,58020,57283,1893-01-01,1938-06-01,deceased
38596,57471,62556,1892-01-01,1918-06-01,deceased
38597,56131,62557,1895-01-01,1944-06-01,deceased
38598,58934,62558,1889-01-01,1916-06-01,deceased
38599,59461,62559,1895-01-01,1938-06-01,deceased
38600,61392,59947,1894-01-01,1916-06-01,deceased
38601,56023,62561,1889-01-01,1930-06-01,deceased
38602,59777,62562,1891-01-01,1959-06-01,deceased
38603,57697,62563,1891-01-01,1909-06-01,deceased
38604,61126,62564,1895-01-01,1912-06-01,deceased
38605,59769,62565,1895-01-01,1922-06-01,deceased
38606,56009,62567,1891-01-01,1917-06-01,deceased
38607,57228,62568,1893-01-01,1910-06-01,deceased
38608,57046,62570,1894-01-01,1917-06-01,deceased
38609,56578,59860,1891-01-01,1913-06-01,deceased
38610,58729,62571,1893-01-01,1950-06-01,deceased
38611,56726,62572,1892-01-01,1929-06-01,deceased
38612,59246,56932,1889-01-01,1942-06-01,deceased
38613,59336,62573,1893-01-01,1952-06-01,deceased
38614,58804,62574,1894-01-01,1926-06-01,deceased
38615,57535,62575,1895-01-01,1931-06-01,deceased
38616,61802,62577,1889-01-01,1912-06-01,deceased
38617,56505,62578,1891-01-01,1941-06-01,deceased
38618,57214,62579,1889-01-01,1946-06-01,deceased
38619,56843,62580,1893-01-01,1941-06-01,deceased
38620,56554,62581,1895-01-01,1921-06-01,deceased
38621,57463,62582,1893-01-01,1915-06-01,deceased
38622,61384,62583,1894-01-01,1950-06-01,deceased
38623,61568,62584,1892-01-01,1954-06-01,deceased
38624,60066,62585,1891-01-01,1910-06-01,deceased
38625,58466,56570,1893-01-01,1941-06-01,deceased
38626,55948,62586,1891-01-01,1947-06-01,deceased
38627,58420,62587,1895-01-01,1930-06-01,deceased
38628,56316,62588,1894-01-01,1946-06-01,deceased
38629,60634,62589,1893-01-01,1911-06-01,deceased
38630,59396,62590,1893-01-01,1932-06-01,deceased
38631,58106,62591,1890-01-01,1920-06-01,deceased
38632,56112,62592,1895-01-01,1925-06-01,deceased
38633,60013,62594,1893-01-01,1919-06-01,deceased
38634,61945,62595,1889-01-01,1915-06-01,deceased
38635,56281,62596,1893-01-01,1926-06-01,deceased
38636,57500,62597,1893-01-01,1926-06-01,deceased
38637,56758,58887,1895-01-01,1931-06-01,deceased
38638,56685,62599,1893-01-01,1956-06-01,deceased
38639,57086,62600,1895-01-01,1934-06-01,deceased
38640,61177,61667,1895-01-01,1927-06-01,deceased
38641,60936,62601,1889-01-01,1923-06-01,deceased
38642,58980,62602,1889-01-01,1919-06-01,deceased
38643,59213,62603,1893-01-01,1941-06-01,deceased
38644,56401,62604,1892-01-01,1912-06-01,deceased
38645,60795,62606,1894-01-01,1927-06-01,deceased
38646,56353,62607,1889-01-01,1916-06-01,deceased
38647,60137,62608,1891-01-01,1935-06-01,deceased
38648,57679,62609,1891-01-01,1947-06-01,deceased
38649,61397,62610,1891-01-01,1935-06-01,deceased
38650,58114,62612,1891-01-01,1921-06-01,deceased
38651,61050,62613,1890-01-01,1919-06-01,deceased
38652,57960,62614,1895-01-01,1941-06-01,deceased
38653,61167,62615,1892-01-01,1946-06-01,deceased
38654,58953,62616,1892-01-01,1926-06-01,deceased
38655,59571,61619,1889-01-01,1916-06-01,deceased
38656,60456,62617,1893-01-01,1920-06-01,deceased
38657,60610,62618,1893-01-01,1910-06-01,deceased
38658,56649,62619,1894-01-01,1920-06-01,deceased
38659,55996,62620,1892-01-01,1948-06-01,deceased
38660,57723,59949,1893-01-01,1922-06-01,deceased
38661,57204,62624,1894-01-01,1923-06-01,deceased
38662,56360,62626,1893-01-01,1913-06-01,deceased
38663,57638,62627,1893-01-01,1918-06-01,deceased
38664,59977,62628,1893-01-01,1937-06-01,deceased
38665,60299,62630,1892-01-01,1918-06-01,deceased
38666,58147,62631,1890-01-01,1948-06-01,deceased
38667,57434,62632,1891-01-01,1934-06-01,deceased
38668,60895,62633,1889-01-01,1908-06-01,deceased
38669,60009,62634,1893-01-01,1914-06-01,deceased
38670,58925,62635,1893-01-01,1945-06-01,deceased
38671,61581,62636,1890-01-01,1910-06-01,deceased
38672,60551,62637,1891-01-01,1920-06-01,deceased
38673,56822,62638,1893-01-01,1941-06-01,deceased
38674,57628,62639,1892-01-01,1937-06-01,deceased
38675,58828,62640,1892-01-01,1915-06-01,deceased
38676,58403,62641,1895-01-01,1941-06-01,deceased
38677,55919,62642,1895-01-01,1915-06-01,deceased
38678,59975,59171,1892-01-01,1927-06-01,deceased
38679,60018,62643,1892-01-01,1948-06-01,deceased
38680,61605,62644,1891-01-01,1932-06-01,deceased
38681,59797,62645,1894-01-01,1926-06-01,deceased
38682,58675,62647,1895-01-01,1915-06-01,deceased
38683,58365,62648,1894-01-01,1917-06-01,deceased
38684,61245,62649,1894-01-01,1934-06-01,deceased
38685,59317,62650,1893-01-01,1939-06-01,deceased
38686,60517,60547,1889-01-01,1909-06-01,deceased
38687,55943,62651,1894-01-01,1914-06-01,deceased
38688,58038,62652,1895-01-01,1934-06-01,deceased
38689,59795,62653,1895-01-01,1931-06-01,deceased
38690,60121,58254,1894-01-01,1928-06-01,deceased
38691,59923,62655,1893-01-01,1930-06-01,deceased
38692,58527,62656,1895-01-01,1942-06-01,deceased
38693,61643,62657,1894-01-01,1929-06-01,deceased
38694,58500,62659,1891-01-01,1910-06-01,deceased
38695,58348,62660,1890-01-01,1930-06-01,deceased
38696,56557,62661,1894-01-01,1914-06-01,deceased
38697,59371,58143,1893-01-01,1912-06-01,deceased
38698,59527,62662,1891-01-01,1935-06-01,deceased
38699,58059,62663,1895-01-01,1924-06-01,deceased
38700,60581,62664,1893-01-01,1931-06-01,deceased
38701,57646,58371,1892-01-01,1924-06-01,deceased
38702,56684,62665,1890-01-01,1914-06-01,deceased
38703,61965,58812,1894-01-01,1933-06-01,deceased
38704,59793,62666,1889-01-01,1932-06-01,deceased
38705,57466,60922,1891-01-01,1952-06-01,deceased
38706,57736,62667,1892-01-01,1915-06-01,deceased
38707,58266,62668,1894-01-01,1944-06-01,deceased
38708,56074,62669,1890-01-01,1933-06-01,deceased
38709,60035,62670,1894-01-01,1912-06-01,deceased
38710,61089,62672,1891-01-01,1930-06-01,deceased
38711,56202,62674,1893-01-01,1915-06-01,deceased
38712,61734,59653,1895-01-01,1930-06-01,deceased
38713,61205,62676,1894-01-01,1934-06-01,deceased
38714,58651,62677,1893-01-01,1927-06-01,deceased
38715,61688,62678,1890-01-01,1928-06-01,deceased
38716,57806,62679,1893-01-01,1911-06-01,deceased
38717,58068,62680,1890-01-01,1937-06-01,deceased
38718,58814,62682,1889-01-01,1908-06-01,deceased
38719,58819,62683,1893-01-01,1920-06-01,deceased
38720,58053,62684,1895-01-01,1934-06-01,deceased
38721,60954,61848,1892-01-01,1935-06-01,deceased
38722,59237,62685,1890-01-01,1916-06-01,deceased
38723,57887,62686,1893-01-01,1941-06-01,deceased
38724,59585,62687,1889-01-01,1915-06-01,deceased
38725,56870,62688,1890-01-01,1935-06-01,deceased
38726,57546,62689,1895-01-01,1919-06-01,deceased
